brand,retailed id,invoice date,region,state,city,unit sold,operating profit,operating margin,sales method,product name,product id
Nike,7b742440-17db-4c2f-9e15-8e2fc09c2ebe,14-09-2025,South,Karnataka,Mysore,11,365.89,36.33,Online,Nike ZoomX,P1002
Nike,8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,18-11-2025,North,Haryana,Faridabad,22,1044.43,52.65,Retail,Nike Pegasus,P1003
Nike,c65de86e-f00f-43ef-a59f-c1c2004ea81a,21-09-2025,North,Haryana,Faridabad,92,3611.02,46.78,Retail,Nike Air Max,P1001
Nike,6bb1f2bc-85a4-40cb-ae76-936aa6340d1a,24-05-2025,East,Odisha,Bhubaneswar,13,621.75,39.91,Wholesale,Nike Metcon,P1005
Nike,87a20e22-b298-4811-8b1e-c578dff47c51,16-06-2025,West,Gujarat,Ahmedabad,92,4068.51,70.99,Wholesale,Nike React,P1004
Nike,7b6c7129-cd63-4ba8-b03c-664b3abf9c65,03-11-2025,North,Haryana,Gurgaon,26,847.27,29.42,Online,Nike ZoomX,P1002
Nike,96cbdafb-59bb-4900-a198-b718c4c7aab4,09-11-2025,North,Punjab,Ludhiana,22,623.14,25.48,Wholesale,Nike Pegasus,P1003
Nike,d6521e08-c2f4-4c10-a869-707cbdcbfffc,28-09-2025,North,Punjab,Amritsar,85,4107.97,53.12,Wholesale,Nike ZoomX,P1002
Nike,224629cd-6cec-4f82-9903-f9b3937ca77c,09-04-2025,West,Gujarat,Ahmedabad,34,830.46,32.14,Wholesale,Nike Air Max,P1001
Nike,e8fb5a96-3b85-46e1-840f-54057a25ed81,30-11-2025,South,Karnataka,Bengaluru,87,3537.55,48.09,Online,Nike Pegasus,P1003
Nike,e073c1d0-9929-4feb-8884-2a14157511ad,31-07-2025,North,Punjab,Amritsar,54,1633.15,32.14,Online,Nike Metcon,P1005
Nike,01667221-3063-4e7f-81ff-81d1689d1205,03-10-2025,North,Haryana,Faridabad,24,611.4,39.08,Online,Nike Air Max,P1001
Nike,93f6f723-01d2-4a76-8a17-9780be5f902f,22-07-2025,East,Bihar,Patna,11,430.52,44.67,Online,Nike ZoomX,P1002
Nike,6001f54d-01d7-4831-850f-1cdc1e2a03f1,12-09-2025,South,Karnataka,Bengaluru,49,1537.59,40.63,Online,Nike ZoomX,P1002
Nike,50deef43-cde5-435a-b011-7b0a349651d6,08-06-2025,East,West Bengal,Siliguri,38,1070.99,39.17,Online,Nike React,P1004
Nike,6d130705-279f-41ab-9b49-09b65cbdb682,11-09-2025,East,Odisha,Cuttack,21,643.75,37.47,Retail,Nike Pegasus,P1003
Nike,dadfc499-42e4-4f01-80ee-131d95dad216,28-07-2025,West,Rajasthan,Jaipur,84,2072.37,26.21,Retail,Nike Air Max,P1001
Nike,9ca4364d-5d9a-49f1-908e-3a956c6e8796,18-04-2025,West,Gujarat,Surat,53,2599.9,52.69,Wholesale,Nike ZoomX,P1002
Nike,c145d6ba-65bf-4e04-ae3c-2ce6fde6849b,21-03-2025,East,West Bengal,Kolkata,37,1029.54,24.13,Retail,Nike Pegasus,P1003
Nike,8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,07-07-2025,South,Karnataka,Bengaluru,85,2649.32,37.7,Retail,Nike React,P1004
Nike,8e0eabb7-8f20-45e7-9ec6-46eb2dc09158,07-07-2025,North,Punjab,Ludhiana,11,359.06,40.76,Online,Nike Pegasus,P1003
Nike,93e0f235-4e80-410b-bd0e-e0b640f7924b,14-05-2025,North,Delhi,New Delhi,30,1092.1,34.63,Retail,Nike Pegasus,P1003
Nike,bc5c3cd8-65eb-44dc-b49b-4b72c6319c16,23-02-2025,West,Rajasthan,Udaipur,83,2743.07,39.36,Wholesale,Nike Metcon,P1005
Nike,1e7c6795-a8c6-42df-9d23-ff41dae13586,18-10-2025,South,Karnataka,Mysore,53,2138.9,51.73,Retail,Nike Metcon,P1005
Nike,b3061300-c879-4932-b254-0ab73ad24ac8,04-03-2025,South,Kerala,Kochi,64,3111.65,57.85,Retail,Nike React,P1004
Nike,668b28da-8222-4d7f-b6e6-ba8519abdc15,02-11-2025,North,Delhi,New Delhi,86,4152.54,67.15,Wholesale,Nike Pegasus,P1003
Nike,9d30c42e-8cf2-4000-8d04-c00156a3dccc,28-09-2025,South,Tamil Nadu,Coimbatore,21,919.5,63.93,Retail,Nike Air Max,P1001
Nike,2926205d-0d53-451a-b4f0-2f6faf3f9d9a,01-06-2025,East,Odisha,Cuttack,68,2703.56,55.2,Online,Nike ZoomX,P1002
Nike,cdeb2696-015a-4a1d-a2c8-cf62f6ee137d,05-02-2025,South,Karnataka,Mysore,33,1509.18,53.06,Online,Nike Air Max,P1001
Nike,ed054732-78bf-46fa-a534-3e85d2c0dec2,22-08-2025,South,Tamil Nadu,Coimbatore,71,2154.24,34.38,Online,Nike Air Max,P1001
Nike,4359ff43-1067-43b6-9690-636b6f74e55d,28-03-2025,West,Rajasthan,Jaipur,95,4269.34,43.9,Retail,Nike React,P1004
Nike,09aa5570-9be9-40c7-947d-7bfc5eef0d1e,09-10-2025,North,Punjab,Ludhiana,27,1166.34,37.93,Retail,Nike Pegasus,P1003
Nike,6690a951-fc04-4a7a-ae41-5f166263307c,27-08-2025,West,Rajasthan,Udaipur,19,658.34,33.18,Retail,Nike Metcon,P1005
Nike,b62bccb1-4956-4c36-8560-9e8aa7fb1997,21-08-2025,North,Delhi,New Delhi,57,1721.15,27.6,Retail,Nike ZoomX,P1002
Nike,d1fa82a6-c60b-440c-b21a-6f380eb5e5a7,10-03-2025,West,Maharashtra,Mumbai,73,1556.9,27.3,Online,Nike ZoomX,P1002
Nike,02bdeabe-7060-48eb-be8e-ed12a3ea21a2,20-03-2025,North,Punjab,Amritsar,64,1827.13,34.31,Online,Nike ZoomX,P1002
Nike,cdcd0a34-ee46-4fcd-a829-907cd9beccff,21-07-2025,West,Maharashtra,Pune,32,1022.29,35.09,Online,Nike React,P1004
Nike,c8b190e1-089a-4f4f-b1da-e8174937b90f,21-08-2025,North,Punjab,Ludhiana,97,2235.09,20.62,Wholesale,Nike Pegasus,P1003
Nike,3b4ec9f5-b2cd-4a0a-840c-5cb082b34384,27-08-2025,North,Delhi,New Delhi,83,2616.14,36.11,Wholesale,Nike ZoomX,P1002
Nike,5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,03-04-2025,West,Rajasthan,Udaipur,16,523.99,31.33,Retail,Nike React,P1004
Nike,284e4cd4-f9c3-4e05-8012-d399a7af5545,03-02-2025,North,Haryana,Faridabad,57,2357.56,37.38,Retail,Nike Metcon,P1005
Nike,66414954-c798-4445-86a3-cc71ff2f6883,18-05-2025,East,West Bengal,Kolkata,78,3596.54,71.16,Retail,Nike React,P1004
Nike,9609598e-67cb-427a-a528-1970ab6ef8dd,19-03-2025,North,Punjab,Amritsar,75,3137.16,47.91,Wholesale,Nike ZoomX,P1002
Nike,b4209103-bca7-46eb-83ef-0f77848ac924,27-01-2025,North,Punjab,Amritsar,25,845.19,53.66,Retail,Nike Air Max,P1001
Nike,48d495a4-8cb2-4aa2-9715-1c03eb4f3638,10-10-2025,East,Odisha,Cuttack,96,4128.48,70.03,Retail,Nike Pegasus,P1003
Nike,953b0f1f-ea3e-472a-8f22-1604d46b7756,16-05-2025,East,West Bengal,Siliguri,63,2104.4,42.9,Online,Nike Pegasus,P1003
Nike,46c937e0-d0c5-4550-b69a-053958f42098,29-03-2025,North,Haryana,Gurgaon,14,590.25,56.28,Wholesale,Nike Pegasus,P1003
Nike,746b161a-31cc-4738-b68a-e9b79b3aa1d1,28-12-2025,North,Haryana,Gurgaon,28,974.5,30.65,Wholesale,Nike ZoomX,P1002
Nike,42d7f112-0130-466b-932d-16486769b0f1,09-03-2025,East,Odisha,Bhubaneswar,82,1739.98,26.66,Retail,Nike Metcon,P1005
Nike,8f026c2c-1b41-4999-8198-d1f56839f98f,29-01-2025,North,Delhi,New Delhi,75,1677.22,19.34,Wholesale,Nike React,P1004
Nike,f26f9b19-5708-413e-8b54-167080cfb1db,15-02-2025,East,Odisha,Cuttack,33,914.29,27.94,Wholesale,Nike Air Max,P1001
Nike,41f83199-f4ea-4769-8366-c189cd8d9f75,07-12-2025,North,Punjab,Ludhiana,83,4137.35,51.42,Retail,Nike ZoomX,P1002
Nike,932c3ec9-cb1b-4eff-902a-6cbb89b4094a,08-04-2025,South,Kerala,Kochi,83,2195.87,22.78,Retail,Nike Pegasus,P1003
Nike,60885550-f74f-4900-b159-4914b1b68ecd,07-08-2025,East,Bihar,Patna,74,1581.55,25.47,Wholesale,Nike Pegasus,P1003
Nike,c1e9c4fa-3e47-47fd-851c-91f47bcf2b31,12-05-2025,South,Kerala,Trivandrum,10,262.14,24.52,Retail,Nike Pegasus,P1003
Nike,ae7cfd14-7577-4730-868d-a4b2f613bda0,28-06-2025,South,Karnataka,Mysore,86,2540.85,40.32,Wholesale,Nike React,P1004
Nike,0700749a-dcad-4ec2-963a-4333e58295dc,07-07-2025,North,Haryana,Faridabad,18,515.43,27.88,Wholesale,Nike ZoomX,P1002
Nike,61f6dfbe-114b-4c79-8200-79f51dc3c26e,04-09-2025,West,Rajasthan,Udaipur,52,1646.9,27.35,Wholesale,Nike Metcon,P1005
Nike,ad4a2b3c-386a-49dd-be83-c32ac9e55c47,30-09-2025,North,Punjab,Amritsar,54,1325.88,22.07,Retail,Nike Pegasus,P1003
Nike,6994bf84-50d3-4a03-8cd7-608f3adcb38c,18-05-2025,West,Maharashtra,Mumbai,42,880.66,18.87,Retail,Nike React,P1004
Nike,b368d836-027d-4808-8920-7bc484399ed9,20-11-2025,North,Haryana,Faridabad,54,1416.23,22.02,Online,Nike Metcon,P1005
Nike,17cf775f-498b-4f67-bf8d-cf96436ae2bb,04-06-2025,East,Odisha,Cuttack,67,2279.43,49.05,Wholesale,Nike Pegasus,P1003
Nike,578cd875-d231-4372-bfb0-942cac777762,30-01-2025,South,Kerala,Trivandrum,65,3241.86,81.22,Retail,Nike Metcon,P1005
Nike,79ff89d9-2db1-4deb-ae6f-fbea8df71647,02-05-2025,East,Bihar,Gaya,58,1389.15,24.84,Wholesale,Nike ZoomX,P1002
Nike,92ded495-e4f1-48e8-b7f3-f32b5a81762a,15-04-2025,North,Delhi,New Delhi,37,1373.53,52.49,Online,Nike ZoomX,P1002
Nike,aee01ec9-bf04-48a9-b276-55132ecaf629,28-12-2025,South,Kerala,Trivandrum,62,2637.38,49.99,Retail,Nike Metcon,P1005
Nike,bcb3636d-7fbe-4bb3-b0ae-d12de8f10194,19-03-2025,East,Odisha,Cuttack,95,4636.68,46.17,Wholesale,Nike Air Max,P1001
Nike,df6c0d60-3df7-4a69-bc45-144a3c1fdff0,14-04-2025,East,Bihar,Gaya,61,2605,55.33,Retail,Nike ZoomX,P1002
Nike,d5bea8dc-33e8-4249-baad-584034ef71df,07-04-2025,West,Maharashtra,Mumbai,46,1655.08,44.95,Online,Nike React,P1004
Nike,27ef5357-5b24-4c2a-9e5c-5dcdd61a080a,30-10-2025,West,Rajasthan,Jaipur,59,2335.99,33.42,Wholesale,Nike Air Max,P1001
Nike,1417c2f9-eb91-431a-9eb0-5b4a1b4ffd5f,20-09-2025,West,Maharashtra,Mumbai,38,1455.06,42.45,Online,Nike Metcon,P1005
Nike,9d23c3cf-7e1f-48c4-a9d6-290df4adfa22,03-01-2025,North,Haryana,Faridabad,51,1402.41,29.2,Wholesale,Nike Air Max,P1001
Nike,f53f091e-8a9e-4964-9b6a-34eac3a58237,17-01-2025,West,Rajasthan,Jaipur,12,456.48,35.42,Wholesale,Nike Pegasus,P1003
Nike,9ee4105d-5f06-4c76-bb77-7e71d91738f8,03-05-2025,West,Rajasthan,Jaipur,68,2835.04,56.07,Retail,Nike ZoomX,P1002
Nike,e1886146-fc40-43d4-a5eb-45497e0a04c2,15-12-2025,West,Rajasthan,Jaipur,26,570.55,35.48,Retail,Nike Pegasus,P1003
Nike,7da56b6e-4654-477d-9e67-a2789313b3a7,13-03-2025,West,Gujarat,Ahmedabad,66,2897.57,37.09,Online,Nike Metcon,P1005
Nike,82d9a774-ea7f-4c7d-83a6-b204fc014a22,19-04-2025,North,Haryana,Faridabad,41,1708.12,64.9,Retail,Nike ZoomX,P1002
Nike,93a05478-c00b-49de-b8db-128d65db6e43,19-02-2025,North,Haryana,Faridabad,70,1547.77,26.01,Retail,Nike Metcon,P1005
Nike,6c5540f0-cc9c-441c-8696-99010ddca788,05-07-2025,East,Bihar,Patna,92,3812.75,48.02,Wholesale,Nike Metcon,P1005
Nike,80a23721-0856-4684-8a6f-c4b3f08d312e,15-05-2025,North,Punjab,Amritsar,56,2323.93,45.76,Retail,Nike Air Max,P1001
Nike,c6a1a468-afb3-43ad-9c43-2ed564caa1c7,09-03-2025,West,Gujarat,Ahmedabad,28,1196.67,45.09,Retail,Nike Air Max,P1001
Nike,b2c027e8-1ed0-42e9-b9fc-6034750acc98,21-07-2025,North,Haryana,Gurgaon,62,1872.09,26.31,Wholesale,Nike Pegasus,P1003
Nike,0227b8d5-b070-4a53-90ce-857f75c72fb6,05-01-2025,West,Maharashtra,Pune,52,2122.2,46.64,Wholesale,Nike Air Max,P1001
Nike,94bcf47a-6122-4189-b5f3-de4aac9204b4,09-02-2025,West,Maharashtra,Pune,47,1566.99,31.09,Wholesale,Nike Pegasus,P1003
Nike,dca1adcc-9cdf-4664-9c91-f845534fc96d,11-04-2025,East,Bihar,Gaya,14,342.17,31.62,Online,Nike Metcon,P1005
Nike,3cb526d7-434a-430e-8c6e-a6ad2fe938e4,15-04-2025,South,Karnataka,Mysore,49,1212.7,25.25,Wholesale,Nike Pegasus,P1003
Nike,57d52b78-9cf3-437e-b562-037b78aa16ea,23-05-2025,West,Rajasthan,Udaipur,29,1280.52,65.21,Wholesale,Nike Pegasus,P1003
Nike,35e574e0-6c87-4546-bfaf-64582f14f777,12-06-2025,East,Odisha,Cuttack,13,487.46,54.42,Online,Nike ZoomX,P1002
Nike,5d75c03c-5f4f-4f10-808f-e6d7b361e70a,28-11-2025,North,Punjab,Amritsar,76,2607.5,30.1,Retail,Nike Metcon,P1005
Nike,2e0d3860-7362-49b7-8795-cd1d668d3c8b,10-08-2025,East,Bihar,Patna,74,2641.81,43.18,Retail,Nike Metcon,P1005
Nike,af9e7a0e-936d-44a7-bab1-996a21925613,30-03-2025,West,Rajasthan,Jaipur,71,2450.92,41.69,Online,Nike Metcon,P1005
Nike,451b6267-b887-4caf-9991-103fd06eccbc,09-11-2025,North,Punjab,Ludhiana,36,882.1,25.39,Online,Nike Pegasus,P1003
Nike,db370ca7-6ea5-4341-8e2a-c3ff3c5dba42,28-05-2025,North,Haryana,Gurgaon,73,2707,37.72,Retail,Nike Pegasus,P1003
Nike,f58ab7c7-cccf-4130-a556-03d4323132fa,14-10-2025,North,Haryana,Gurgaon,56,1175.17,21.5,Wholesale,Nike ZoomX,P1002
Nike,027e789c-ce40-483b-b915-ad7e2648c819,10-03-2025,East,Bihar,Patna,80,3631.85,49.2,Wholesale,Nike Pegasus,P1003
Nike,fedd22d9-226c-4c6a-bfe5-a4b66be8c756,13-12-2025,North,Delhi,New Delhi,76,2077.9,25.35,Online,Nike Metcon,P1005
Nike,88b3152d-845a-41b8-a172-6883d9719e00,07-10-2025,South,Kerala,Kochi,98,3300.83,53.97,Wholesale,Nike ZoomX,P1002
Nike,4ccf0a4b-7c93-443e-890b-945450d3802d,08-04-2025,East,Bihar,Gaya,34,1527.31,70.39,Wholesale,Nike Air Max,P1001
Nike,0c36ad4e-915d-4a63-9bc6-c9288fe84e20,04-06-2025,South,Kerala,Trivandrum,36,983.46,25.84,Online,Nike Air Max,P1001
Nike,0f5e8b47-29d0-4613-b0c7-700219566990,25-03-2025,West,Gujarat,Ahmedabad,16,699.21,67.88,Retail,Nike Metcon,P1005
Nike,d6c6d997-79fe-4ccc-8119-20f6d0566199,02-09-2025,West,Maharashtra,Pune,70,1609.74,24.11,Online,Nike Air Max,P1001
Nike,55ac0d06-be9d-4951-b329-af6e18a73d94,11-04-2025,West,Gujarat,Ahmedabad,65,2703.96,48.06,Online,Nike Metcon,P1005
Nike,8eb7c306-8f73-498e-9c3d-0d5f5c6801d6,28-12-2025,South,Kerala,Trivandrum,42,1597.71,42.48,Retail,Nike Air Max,P1001
Nike,0513eda8-5819-43cc-81f9-994acf5d337f,09-06-2025,South,Karnataka,Mysore,46,1333.5,25.87,Wholesale,Nike Metcon,P1005
Nike,adf9568b-de0b-4e18-99e1-10eb1f096b9d,24-08-2025,South,Karnataka,Mysore,74,2869.55,58.15,Retail,Nike Metcon,P1005
Nike,a65d958e-936d-41a8-93ac-b00e32eeeb38,10-09-2025,South,Karnataka,Bengaluru,75,2615.52,49.31,Retail,Nike Pegasus,P1003
Nike,c7c2564a-fab8-428f-acae-93a289d716ef,21-04-2025,West,Rajasthan,Udaipur,66,2583.01,42.39,Retail,Nike Air Max,P1001
Nike,82ac7e1d-ac56-4da6-9339-1df45ae86d18,09-07-2025,South,Tamil Nadu,Chennai,37,1296.98,44.26,Retail,Nike ZoomX,P1002
Nike,e3bef3d6-726a-430d-bc8c-fa8fc655a597,31-01-2025,West,Maharashtra,Pune,36,1445.64,50.56,Wholesale,Nike Metcon,P1005
Nike,76b874d3-4959-4bed-9d19-11a5618dde71,03-09-2025,South,Karnataka,Bengaluru,88,2174.83,21.05,Wholesale,Nike ZoomX,P1002
Nike,2ae63af6-de46-422e-a514-c7cef4e35f7b,06-09-2025,West,Rajasthan,Udaipur,39,1332.22,30.67,Retail,Nike Pegasus,P1003
Nike,6bfc2a47-565f-4491-adb6-8b81cec68cfe,03-09-2025,East,Odisha,Bhubaneswar,52,1592.14,29.24,Wholesale,Nike Pegasus,P1003
Nike,d9518f98-679f-4f42-9256-d7079cc05b67,19-12-2025,West,Gujarat,Surat,60,1210.21,17.33,Retail,Nike Metcon,P1005
Nike,57f7d71f-2978-4c73-9440-adec12439b0f,30-03-2025,North,Punjab,Amritsar,68,1399.74,20.13,Retail,Nike ZoomX,P1002
Nike,4a965478-a72b-4ddd-911e-eeb850405c43,03-10-2025,South,Kerala,Trivandrum,57,1690.36,27.6,Online,Nike Pegasus,P1003
Nike,653c8f74-a507-4897-9afa-826744791214,16-04-2025,East,Bihar,Patna,89,2955.08,43.44,Wholesale,Nike ZoomX,P1002
Nike,dce0e2bb-c7ed-4a02-b1e4-dc42e33fc52c,22-05-2025,North,Delhi,New Delhi,71,2682.96,32.26,Wholesale,Nike Pegasus,P1003
Nike,f72cb6c8-855c-4a97-9640-5fcdbf761449,24-06-2025,North,Haryana,Faridabad,41,2033.92,52.13,Retail,Nike React,P1004
Nike,daada0b1-2f13-4a6d-aad5-5c0b69fb2fe6,09-01-2025,North,Delhi,New Delhi,45,1398.76,26.93,Wholesale,Nike Pegasus,P1003
Nike,a97a4f4e-3c10-471b-ba4f-4b0320029d9f,08-04-2025,North,Punjab,Ludhiana,51,1653.08,46.9,Wholesale,Nike Air Max,P1001
Nike,bfeef19d-b360-4faa-be6e-9d47f0c0804b,01-02-2025,South,Kerala,Trivandrum,35,792.41,30.3,Wholesale,Nike Metcon,P1005
Nike,1a5ed196-65a4-479b-aaba-a4f935e80364,07-02-2025,East,Bihar,Gaya,27,1245.29,45.24,Online,Nike Air Max,P1001
Nike,7922b440-e0f1-444c-afd1-b5881054b2d5,01-08-2025,East,Odisha,Cuttack,33,1123.64,38.85,Retail,Nike ZoomX,P1002
Nike,65a29cc8-c55b-495d-86bf-d9c40dc78104,23-07-2025,East,West Bengal,Siliguri,87,4174.3,70.13,Wholesale,Nike Pegasus,P1003
Nike,1a9b0d42-154f-437d-befa-c198c3d6cd54,12-04-2025,West,Gujarat,Surat,16,348.94,18.27,Wholesale,Nike React,P1004
Nike,a7a31d25-1595-4c42-a7c0-0f899e3bf1b3,28-12-2025,East,West Bengal,Siliguri,74,3234.11,48.82,Retail,Nike Air Max,P1001
Nike,3ab7127e-4f32-4a54-a3cc-f604e2ae3f87,07-04-2025,East,Bihar,Patna,82,4036.6,46.08,Online,Nike Air Max,P1001
Nike,a06109db-7172-4636-88bf-b602bcd2e8eb,19-02-2025,South,Kerala,Kochi,69,2725.86,55.29,Wholesale,Nike Metcon,P1005
Nike,2bacf712-d6a9-49e8-86d8-95e5219b606d,12-01-2025,North,Haryana,Faridabad,69,3220.97,39.01,Retail,Nike Pegasus,P1003
Nike,dc412176-5b59-428e-a9de-5b2608ffeab0,22-12-2025,South,Kerala,Trivandrum,33,1229.47,42.7,Wholesale,Nike Air Max,P1001
Nike,7799fddb-79e5-46e7-9d3e-e854534064b0,05-12-2025,West,Maharashtra,Pune,47,1819.4,46.42,Online,Nike Metcon,P1005
Nike,8c6d768e-45bc-43ba-af52-d36e8a63b93c,22-06-2025,North,Delhi,New Delhi,29,1324.35,48.04,Retail,Nike React,P1004
Nike,b29769b2-f2cf-4cae-b833-ebfb2296e3f1,29-07-2025,East,Bihar,Gaya,83,3884.18,45.48,Retail,Nike ZoomX,P1002
Nike,74e0079a-98fb-4727-9740-b2122d5245f4,03-09-2025,South,Tamil Nadu,Chennai,49,1128.32,25.03,Online,Nike ZoomX,P1002
Nike,9061498f-e096-421e-a2c7-23d4bfb8abb9,18-06-2025,North,Delhi,New Delhi,51,2440.55,48.1,Retail,Nike Air Max,P1001
Nike,88a613b4-a3b8-4f92-a3c9-0c6a86017633,01-05-2025,South,Karnataka,Bengaluru,44,2115.92,65.84,Online,Nike React,P1004
Nike,8a27b0b0-7b4d-4646-98e0-058fe8af301f,30-03-2025,East,West Bengal,Kolkata,25,519.07,18.53,Retail,Nike React,P1004
Nike,4ed0730d-711d-41dd-96ed-0330ce015413,23-05-2025,South,Karnataka,Bengaluru,66,1713.3,24.43,Retail,Nike React,P1004
Nike,4db6f475-27dd-4ac4-8282-b6e46986305a,05-01-2025,North,Delhi,New Delhi,84,2981.57,50.87,Wholesale,Nike Metcon,P1005
Nike,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,26-11-2025,South,Tamil Nadu,Coimbatore,55,2742.34,58.72,Wholesale,Nike Metcon,P1005
Nike,781d5b6c-4969-4032-9808-d79022e49628,27-07-2025,South,Tamil Nadu,Coimbatore,42,981.11,26.72,Wholesale,Nike React,P1004
Nike,7def3b8e-ec0d-4c3a-b011-b125022111e5,21-10-2025,North,Punjab,Amritsar,22,677.86,39.2,Retail,Nike React,P1004
Nike,c4100108-0256-4389-8cb3-46637a211151,17-06-2025,North,Punjab,Amritsar,99,3911.78,36.38,Online,Nike ZoomX,P1002
Nike,3b30ee97-98d5-4cf5-8afc-f9e8cc476b72,06-11-2025,West,Maharashtra,Pune,15,681.34,64.3,Online,Nike Pegasus,P1003
Nike,30463008-5fa7-4012-8c57-a27701d909b4,09-06-2025,North,Delhi,New Delhi,98,4201.13,67.33,Retail,Nike ZoomX,P1002
Nike,650e78e4-6fe6-43f1-8f80-7d8be1d55f85,08-04-2025,South,Kerala,Trivandrum,89,3978.08,52.49,Retail,Nike Pegasus,P1003
Nike,a55fa725-bcb3-4168-b706-2cfa29cc0789,01-06-2025,South,Kerala,Kochi,56,2441.42,70.55,Online,Nike ZoomX,P1002
Nike,4352acea-3878-4ecf-a0dc-12ebd413c850,31-01-2025,South,Karnataka,Mysore,43,1274.18,27.69,Wholesale,Nike Pegasus,P1003
Nike,84408e98-3d53-4c43-a015-2b5b6c17e150,24-10-2025,East,West Bengal,Siliguri,28,599.06,25.89,Retail,Nike Air Max,P1001
Nike,cebd3b2b-9cfb-4ce7-a8f2-c584ccca1e14,27-09-2025,South,Tamil Nadu,Chennai,54,1229.24,19.08,Online,Nike Air Max,P1001
Nike,a60147c3-48e0-4502-8598-f3c8af449605,16-10-2025,North,Punjab,Amritsar,78,1874.51,24.98,Retail,Nike React,P1004
Nike,69b41194-44d1-4524-8f0e-1567882d7fc1,15-03-2025,North,Punjab,Amritsar,42,1246.82,32.13,Online,Nike React,P1004
Nike,22f9cafe-2eb2-4ca3-9186-da93da7dcc53,23-04-2025,North,Punjab,Amritsar,35,930.28,39.21,Online,Nike Metcon,P1005
Nike,9e2383d0-7491-4c14-a30b-669c1c405045,25-06-2025,South,Tamil Nadu,Chennai,61,2843.06,70.28,Retail,Nike Air Max,P1001
Nike,7df37378-9f6c-4ab4-b352-2c1845aa9503,14-03-2025,South,Karnataka,Bengaluru,52,2559.37,49.17,Wholesale,Nike Pegasus,P1003
Nike,0cb4afe1-26f3-41c8-84f7-18c85215b503,27-07-2025,East,West Bengal,Siliguri,57,1388.33,23.38,Wholesale,Nike React,P1004
Nike,1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,20-04-2025,North,Haryana,Faridabad,35,715.04,20.83,Online,Nike Air Max,P1001
Nike,703c1286-b717-44cd-a002-91bb44e9f8fb,10-10-2025,South,Tamil Nadu,Coimbatore,11,378.66,30.88,Wholesale,Nike Pegasus,P1003
Nike,269334ef-1717-4654-bb99-78150219a9c7,06-01-2025,South,Kerala,Trivandrum,37,1429.66,41.66,Retail,Nike React,P1004
Nike,6b950c1d-5787-49d9-b799-a3767e5b3ac9,02-05-2025,North,Haryana,Faridabad,53,2644.73,70.11,Retail,Nike Metcon,P1005
Nike,ff7a884d-7f96-4d35-8ca9-9089c9254bb5,25-05-2025,East,Odisha,Cuttack,95,4075.32,56.61,Retail,Nike Air Max,P1001
Nike,081fec82-ca9a-4f77-b26a-51a576b40672,09-05-2025,East,Odisha,Bhubaneswar,26,697.16,30.66,Online,Nike Metcon,P1005
Nike,f39ef1be-c025-43ea-97f2-a67814898025,26-02-2025,North,Delhi,New Delhi,54,1813.16,36.03,Retail,Nike ZoomX,P1002
Nike,6475c0ee-c691-4069-8439-940d0e588770,28-01-2025,North,Haryana,Gurgaon,75,1818.84,24.05,Online,Nike React,P1004
Nike,3133839e-2e7d-452b-b85b-8a078b0ea0b9,14-12-2025,North,Delhi,New Delhi,86,3172.24,40.17,Online,Nike Metcon,P1005
Nike,61af0e8e-d137-47e1-8005-353dd76f1e65,18-11-2025,North,Haryana,Faridabad,39,1888.18,52.71,Wholesale,Nike Metcon,P1005
Nike,c4a531cd-f97f-4994-9f38-df55033ac4d6,05-10-2025,East,West Bengal,Kolkata,91,4164.91,62.21,Wholesale,Nike ZoomX,P1002
Nike,f997c779-c56f-45e6-a282-1d613fbbff57,22-06-2025,South,Kerala,Trivandrum,45,2194.73,41.71,Online,Nike ZoomX,P1002
Nike,08942176-fe99-4f69-bcd4-99753f46057b,19-03-2025,East,Odisha,Cuttack,69,1661.77,20.71,Retail,Nike React,P1004
Nike,180dc855-c55f-4de8-bc3e-1d1975f94230,22-07-2025,North,Delhi,New Delhi,95,2494.95,25.25,Retail,Nike Metcon,P1005
Nike,790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,01-06-2025,North,Delhi,New Delhi,28,1250.85,42.19,Retail,Nike ZoomX,P1002
Nike,efabcd73-4fe6-4636-b612-1d2cae7300eb,06-05-2025,South,Karnataka,Bengaluru,60,1548.07,23.44,Wholesale,Nike React,P1004
Nike,0accb23c-ba6d-4ed8-a110-e887289ac251,17-10-2025,North,Delhi,New Delhi,61,2548.54,43.91,Online,Nike ZoomX,P1002
Nike,1f44aa88-855b-4c5b-8cb1-457eeffad15b,09-04-2025,South,Tamil Nadu,Coimbatore,96,4110.48,70.6,Retail,Nike ZoomX,P1002
Nike,32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,20-05-2025,North,Haryana,Faridabad,23,872.93,51.34,Wholesale,Nike Metcon,P1005
Nike,aaac826e-dd18-4b28-8d55-9b64e3347bac,26-03-2025,West,Gujarat,Ahmedabad,88,2165.71,21.82,Retail,Nike Metcon,P1005
